 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/14/2017


"Rank","Name","W","L","Pct"
"","Stony Brook","31","18-13","245","735"
"149","Cornell","29","8-21","244","720"
"","Brown","30","13-17","244","665"
"","New Mexico St.","33","28-5","244","725"
"","Mercer","32","15-17","244","698"
"","UIC","33","15-18","244","670"
"","Niagara","33","10-23","244","667"
"155","TCU","34","19-15","242","688"
"156","Colorado","33","19-14","241","685"
"","Gonzaga","33","32-1","241","631"
"","Northwestern","34","23-11","241","707"
"","Tennessee Tech","32","12-20","241","743"
"160","Buffalo","32","17-15","240","727"
"","Georgia St.","32","20-12","240","667"
"","Kansas St.","34","21-13","240","665"
"","Kentucky","34","29-5","240","679"
"164","Clemson","33","17-16","239","669"
"","Northern Ariz.","32","9-23","239","745"
"","Xavier","34","21-13","239","703"
"","Idaho","31","18-13","239","651"
"168","Montana","32","16-16","238","667"
"","Portland St.","31","15-16","238","697"
"170","Bryant","32","12-20","237","702"
"","Charlotte","30","13-17","237","630"
"","La.-Monroe","33","9-24","237","713"
"","Butler","31","23-8","237","652"
"","Prairie View","33","13-20","237","678"
"","Idaho St.","31","5-26","237","660"
"176","Holy Cross","32","15-17","236","685"
"","Oakland","33","25-8","236","714"
"178","Eastern Ky.","31","12-19","235","733"
"179","Utah St.","31","14-17","234","618"
"","Massachusetts","33","15-18","234","789"
"","Penn","28","13-15","234","690"
"","Tulsa","32","15-17","234","683"
"183","San Diego St.","33","19-14","233","736"
"184","North Dakota St.","30","19-11","232","630"
"185","UCF","32","21-11","231","666"
"","Chattanooga","31","19-12","231","667"
"","Louisiana","33","21-12","231","673"
"188","Providence","32","20-12","230","625"
"","Penn St.","33","15-18","230","679"
"","Saint Louis","33","12-21","230","672"
"","Central Ark.","32","8-24","230","614"
"192","Arizona","34","30-4","229","576"
"","UNI","30","14-16","229","702"
"","Harvard","28","18-10","229","645"
"195","Bethune-Cookman","32","10-22","228","712"
"","Charleston So.","31","12-19","228","669"
"","Louisville","32","24-8","228","636"
"","Quinnipiac","31","10-21","228","700"
"199","Florida St.","33","25-8","227","637"
"","Austin Peay","30","11-19","227","640"
"201","Duquesne","32","10-22","226","677"
"","California","34","21-13","226","664"
"","NC State","32","15-17","226","635"
"","Washington","31","9-22","226","639"
"205","Coppin St.","32","8-24","225","708"
"","Norfolk St.","34","17-17","225","663"
"","Alabama","34","19-15","225","710"
"","Missouri","32","8-24","225","739"
"209","Virginia","32","22-10","224","570"
"210","Denver","30","16-14","223","555"
"","UConn","33","16-17","223","628"
"","South Alabama","32","14-18","223","702"
"213","Arkansas","34","25-9","222","610"
"","Alcorn","32","18-14","222","669"
"215","Tulane","31","6-25","221","683"
"","Lafayette","30","9-21","221","661"
"","St. Francis Brooklyn","31","4-27","221","792"
"218","Bowling Green","32","13-19","220","644"
"","Col. of Charleston","35","25-10","220","670"
"","Arkansas St.","32","20-12","220","579"
"221","Cleveland St.","31","9-22","219","709"
"","BYU","33","22-11","219","636"
"","Morehead St.","30","14-16","219","568"
"","Vermont","34","29-5","219","594"
"225","Jackson St.","32","14-18","218","730"
"","North Dakota","31","22-9","218","563"
"227","Bradley","33","13-20","217","609"
"","South Dakota","33","22-11","217","639"
"","Valparaiso","33","24-9","217","669"
"","Loyola Marymount","30","15-15","217","614"
"","Middle Tenn.","34","30-4","217","590"
"232","Baylor","32","25-7","216","601"
"","Long Beach St.","34","15-19","216","616"
"","Oral Roberts","30","8-22","216","588"
"","South Carolina","32","22-10","216","639"
"236","Southeastern La.","32","16-16","215","593"
"","Utah","32","20-12","215","609"
"238","Western Ky.","32","15-17","214","605"
"","East Carolina","33","15-18","214","668"
"","Hawaii","30","14-16","214","658"
"","Portland","33","11-22","214","573"
"242","FGCU","33","26-7","213","608"
"","UNLV","32","11-21","213","666"
"244","Texas Tech","32","18-14","212","575"
"","Maine","32","7-25","212","665"
"","Sam Houston St.","34","21-13","212","669"
"","Chicago St.","32","6-26","212","681"
"","UC Davis","34","22-12","212","599"
"249","Ohio St.","32","17-15","211","592"
"","Eastern Mich.","33","16-17","211","616"
"","Columbia","27","11-16","211","587"
"252","Washington St.","31","13-18","209","574"
"","Gardner-Webb","33","19-14","209","552"
"","Western Mich.","32","16-16","209","564"
"","Manhattan","32","10-22","209","637"
"256","James Madison","33","10-23","208","629"
"","Yale","29","18-11","208","583"
"","Ark.-Pine Bluff","32","7-25","208","621"
"259","Rhode Island","33","24-9","207","609"
"","Little Rock","32","15-17","207","599"
"261","Navy","32","16-16","206","670"
"","Kennesaw St.","32","14-18","206","495"
"","Georgetown","32","14-18","206","590"
"264","Miami (FL)","32","21-11","205","571"
"265","Fla. Atlantic","30","10-20","204","640"
"","Texas St.","33","20-13","204","598"
"267","Oregon St.","32","5-27","203","586"
"","UAB","33","17-16","203","582"
"","Minnesota","33","24-9","203","590"
"","Northwestern St.","29","13-16","203","554"
"271","Fresno St.","32","20-12","202","578"
"272","St. Bonaventure","32","20-12","201","577"
"","Fairleigh Dickinson","30","11-19","201","606"
"274","CSU Bakersfield","32","23-9","200","592"
"","Alabama St.","31","8-23","200","674"
"","Sacred Heart","32","13-19","200","597"
"","N.C. A&T","32","3-29","200","610"
"","Southern Miss.","31","9-22","200","655"
"","San Jose St.","30","14-16","200","574"
"280","Miami (OH)","32","11-21","199","647"
"","Dartmouth","27","7-20","199","563"
"282","Texas Southern","34","23-11","198","668"
"283","VCU","34","26-8","197","589"
"284","High Point","31","15-16","196","520"
"","Seton Hall","32","21-11","196","580"
"","Delaware","33","13-20","196","644"
"","LSU","31","10-21","196","584"
"288","Houston Baptist","31","17-14","195","575"
"","McNeese","29","7-22","195","588"
"290","Green Bay","31","18-13","193","591"
"291","Oklahoma","31","11-20","192","559"
"292","Hampton","30","14-16","190","596"
"","Cal St. Fullerton","31","17-14","190","605"
"294","SFA","32","18-14","189","590"
"","Texas A&M","31","16-15","189","574"
"","Tennessee","32","16-16","189","579"
"297","Florida A&M","30","7-23","187","538"
"298","Longwood","30","6-24","186","568"
"","Siena","34","17-17","186","568"
"","North Texas","30","8-22","186","582"
"301","Pacific","33","11-22","185","560"
"","South Carolina St.","31","11-20","185","578"
"303","Grambling","33","16-17","184","581"
"","LIU Brooklyn","32","20-12","184","534"
"","DePaul","32","9-23","184","564"
"306","Wagner","30","16-14","183","552"
"","Albany (NY)","34","21-13","183","495"
"","Robert Morris","33","14-19","183","574"
"309","Western Caro.","32","9-23","182","592"
"310","Memphis","32","19-13","181","613"
"","FIU","31","7-24","181","545"
"","Presbyterian","30","5-25","181","523"
"","Texas","33","11-22","181","620"
"314","UTEP","32","15-17","180","517"
"315","Nebraska","31","12-19","179","560"
"","Rider","33","18-15","179","539"
"317","Pepperdine","31","9-22","178","482"
"318","George Mason","33","20-13","177","525"
"319","Southern Ill.","33","17-16","175","554"
"320","Mississippi Val.","32","7-25","174","508"
"","South Fla.","30","7-23","174","503"
"","Saint Joseph's","31","11-20","174","537"
"323","UTSA","33","14-19","172","608"
"","Howard","34","10-24","172","591"
"325","Georgia","33","19-14","171","521"
"326","Tennessee St.","30","17-13","170","501"
"327","American","30","8-22","168","529"
"328","A&M-Corpus Christi","31","20-11","167","502"
"329","UC Riverside","28","7-21","166","522"
"330","Southern U.","33","15-18","163","511"
"331","Loyola Maryland","31","15-16","162","492"
"332","Northern Ill.","32","15-17","161","516"
"333","Sacramento St.","31","13-18","160","506"
"334","Morgan St.","30","14-16","159","541"
"335","Old Dominion","31","19-12","157","485"
"","Stanford","31","14-17","157","490"
"337","Towson","33","20-13","155","499"
"338","UC Santa Barbara","28","6-22","154","531"
"339","Rutgers","33","15-18","152","502"
"340","Georgia Tech","33","18-15","151","457"
"341","Central Conn. St.","29","6-23","146","416"
"342","CSUN","30","11-19","145","415"
"","New Mexico","31","17-14","145","444"
"344","SIUE","30","6-24","142","486"
"345","New Orleans","32","20-12","139","438"
"346","Evansville","33","16-17","127","347"
"347","Alabama A&M","29","2-27","125","457"
Reclassifying
"NR","UMass Lowell","31","11-20","258","662"
"NR","Incarnate Word","29","12-17","233","601"
"NR","Abilene Christian","29","13-16","207","550"
"NR","Grand Canyon","31","22-9","205","619"

NCAA Men's Basketball
Division ITotal Steals
Through Games 03/14/2017


"Rank","Name","GM","W-L","ST"
"1","West Virginia","34","26-8","353"
"2","Eastern Mich.","33","16-17","317"
"3","Fordham","32","13-19","315"
"4","Portland St.","31","15-16","307"
"5","The Citadel","33","12-21","306"
"6","Holy Cross","32","15-17","302"
"7","UNC Asheville","32","23-9","300"
"8","Grambling","33","16-17","292"
"9","Gardner-Webb","33","19-14","291"
"10","ETSU","34","27-7","284"
"11","A&M-Corpus Christi","31","20-11","280"
"12","Ark.-Pine Bluff","32","7-25","279"
"13","Prairie View","33","13-20","273"
"14","CSU Bakersfield","32","23-9","268"
"","Fresno St.","32","20-12","268"
"16","Lamar University","33","19-14","267"
"17","Jacksonville","33","17-16","265"
"","Boston U.","32","18-14","265"
"19","Kansas St.","34","21-13","264"
"20","Omaha","32","18-14","262"
"21","Robert Morris","33","14-19","261"
"","Iowa St.","33","23-10","261"
"","Oakland","33","25-8","261"
"24","Arkansas","34","25-9","256"
"","Syracuse","32","18-14","256"
"","VCU","34","26-8","256"
"27","Cincinnati","34","29-5","254"
"28","New Orleans","32","20-12","252"
"29","South Carolina","32","22-10","251"
"30","Massachusetts","33","15-18","250"
"31","Oklahoma St.","32","20-12","249"
"32","Southeast Mo. St.","33","15-18","248"
"33","Villanova","34","31-3","246"
"","UTRGV","32","10-22","246"
"","Purdue Fort Wayne","31","19-12","246"
"36","Bethune-Cookman","32","10-22","245"
"","Texas Southern","34","23-11","245"
"","North Dakota","31","22-9","245"
"39","Notre Dame","34","25-9","244"
"","Bucknell","34","26-8","244"
"41","Florida St.","33","25-8","243"
"","Dayton","31","24-7","243"
"43","Florida","32","24-8","242"
"44","Chattanooga","31","19-12","241"
"","Iowa","32","18-14","241"
"46","South Alabama","32","14-18","240"
"47","Southern California","33","24-9","239"
"","Green Bay","31","18-13","239"
"","Sam Houston St.","34","21-13","239"
"","Mississippi St.","32","16-16","239"
"51","Miami (OH)","32","11-21","238"
"52","UT Arlington","33","25-8","237"
"","Illinois St.","33","27-6","237"
"","UNC Greensboro","34","25-9","237"
"55","Auburn","32","18-14","236"
"","Gonzaga","33","32-1","236"
"","North Carolina","34","27-7","236"
"58","Clemson","33","17-16","235"
"","Iona","34","22-12","235"
"","Monmouth","34","27-7","235"
"61","Wisconsin","34","25-9","234"
"","Nicholls St.","31","14-17","234"
"63","Wichita St.","34","30-4","233"
"","Middle Tenn.","34","30-4","233"
"","Louisiana","33","21-12","233"
"66","UNCW","34","29-5","232"
"","Campbell","35","18-17","232"
"68","St. Bonaventure","32","20-12","230"
"","Canisius","34","18-16","230"
"70","Georgia St.","32","20-12","229"
"71","Brown","30","13-17","228"
"","Marquette","31","19-12","228"
"","Kent St.","35","22-13","228"
"","Hartford","32","9-23","228"
"","Loyola Marymount","30","15-15","228"
"76","San Diego St.","33","19-14","227"
"","Navy","32","16-16","227"
"78","Towson","33","20-13","226"
"","Savannah St.","29","13-16","226"
"","Northern Ill.","32","15-17","226"
"81","Richmond","33","21-12","225"
"","Southern Ill.","33","17-16","225"
"","Ole Miss","34","21-13","225"
"","Penn St.","33","15-18","225"
"85","St. John's (NY)","33","14-19","224"
"","Loyola Maryland","31","15-16","224"
"","Idaho St.","31","5-26","224"
"","Manhattan","32","10-22","224"
"89","Louisiana Tech","33","23-10","223"
"","Saint Peter's","32","19-13","223"
"91","Furman","32","21-11","222"
"","Kansas","32","28-4","222"
"","Seton Hall","32","21-11","222"
"94","Cleveland St.","31","9-22","221"
"","Memphis","32","19-13","221"
"","BYU","33","22-11","221"
"","Oregon","34","29-5","221"
"","UMKC","33","17-16","221"
"99","South Dakota","33","22-11","220"
"","Troy","36","22-14","220"
"","Bowling Green","32","13-19","220"
"102","Saint Francis (PA)","33","17-16","219"
"","Rider","33","18-15","219"
"","Samford","35","20-15","219"
"","SFA","32","18-14","219"
"106","Ga. Southern","32","18-14","218"
"","Lipscomb","33","20-13","218"
"","Southeastern La.","32","16-16","218"
"","Loyola Chicago","32","18-14","218"
"","Mississippi Val.","32","7-25","218"
"","UT Martin","33","21-12","218"
"","TCU","34","19-15","218"
"","Bryant","32","12-20","218"
"","Cal St. Fullerton","31","17-14","218"
"115","Sacred Heart","32","13-19","217"
"","IUPUI","32","14-18","217"
"","Mt. St. Mary's","35","20-15","217"
"","Rutgers","33","15-18","217"
"119","Louisville","32","24-8","216"
"120","Liberty","33","20-13","215"
"","Chicago St.","32","6-26","215"
"","Tennessee Tech","32","12-20","215"
"","Lehigh","32","20-12","215"
"","Providence","32","20-12","215"
"125","DePaul","32","9-23","213"
"","Colorado St.","35","24-11","213"
"","Georgia Tech","33","18-15","213"
"","Oklahoma","31","11-20","213"
"129","Texas St.","33","20-13","212"
"130","Nebraska","31","12-19","211"
"","Stanford","31","14-17","211"
"","Marshall","35","20-15","211"
"","Valparaiso","33","24-9","211"
"134","Winthrop","32","26-6","210"
"","Creighton","34","25-9","210"
"","San Francisco","32","20-12","210"
"","Rhode Island","33","24-9","210"
"138","Xavier","34","21-13","209"
"","Alcorn","32","18-14","209"
"","Indiana","34","18-16","209"
"","American","30","8-22","209"
"142","Temple","32","16-16","208"
"","Michigan","35","24-11","208"
"","St. Francis Brooklyn","31","4-27","208"
"145","CSUN","30","11-19","207"
"","Duke","35","27-8","207"
"147","Kentucky","34","29-5","206"
"148","Rice","33","22-11","205"
"149","Indiana St.","31","11-20","204"
"","Miami (FL)","32","21-11","204"
"151","Bradley","33","13-20","203"
"","NJIT","31","11-20","203"
"","Detroit Mercy","31","8-23","203"
"154","UCLA","33","29-4","202"
"","FGCU","33","26-7","202"
"","Morehead St.","30","14-16","202"
"","UMBC","30","18-12","202"
"158","Tennessee St.","30","17-13","201"
"159","Alabama","34","19-15","200"
"","Missouri","32","8-24","200"
"161","Western Caro.","32","9-23","199"
"","N.C. Central","33","25-8","199"
"","Siena","34","17-17","199"
"","North Texas","30","8-22","199"
"","Utah Valley","31","15-16","199"
"","Long Beach St.","34","15-19","199"
"","Seattle U","30","13-17","199"
"168","Princeton","29","23-6","198"
"","Murray St.","33","16-17","198"
"","Ball St.","33","21-12","198"
"","Eastern Ill.","29","14-15","198"
"172","Air Force","33","12-21","197"
"","UNI","30","14-16","197"
"","Jackson St.","32","14-18","197"
"","Florida A&M","30","7-23","197"
"176","Old Dominion","31","19-12","196"
"","Northwestern St.","29","13-16","196"
"178","Houston Baptist","31","17-14","195"
"","SMU","34","30-4","195"
"","Utah","32","20-12","195"
"181","James Madison","33","10-23","194"
"","Col. of Charleston","35","25-10","194"
"","Arizona St.","33","15-18","194"
"","Northern Ky.","34","24-10","194"
"185","Vermont","34","29-5","193"
"","UC Davis","34","22-12","193"
"","Butler","31","23-8","193"
"188","Tulane","31","6-25","192"
"","Columbia","27","11-16","192"
"190","UMES","34","14-20","191"
"","La Salle","30","15-15","191"
"192","Texas","33","11-22","190"
"","Charlotte","30","13-17","190"
"194","New Mexico","31","17-14","189"
"","UNLV","32","11-21","189"
"","Fairleigh Dickinson","30","11-19","189"
"","San Jose St.","30","14-16","189"
"","Minnesota","33","24-9","189"
"199","VMI","30","6-24","188"
"","Washington","31","9-22","188"
"","Drake","31","7-24","188"
"202","Youngstown St.","34","13-21","187"
